user_id,rec_date,market_regime_at_rec,treatment,propensity,outcome_30d_return_pct,true_ite,age,risk_tolerance,portfolio_value,tenure_months,current_equity_allocation_pct,regime,volatility_index,interest_rate,inflation_rate,holding_alternatives_pct,holding_bonds_pct,holding_cash_pct,holding_equity_pct,equity_overweight_vs_risk,is_bull,is_bear,is_volatile,log_portfolio_value
1608,2025-11-18,bull,0,0.3298,2.223,1.161,60,1.6,56044.66,61,16.7,bull,1.0,1.5051740939222509,2.782916393943014,21.3,52.43,9.57,16.7,0.6999999999999993,1,0,0,10.933904151883132
1609,2025-07-22,bear,0,0.1042,-0.084,-2.27,41,4.2,26704.08,95,27.5,bear,1.0889962380491562,1.4582161775433624,2.750067926009942,25.87,34.91,11.72,27.5,-14.5,0,1,0,10.192571641703001
1610,2026-02-10,volatile,0,0.2512,1.231,-0.18,73,6.4,17616.3,92,46.0,volatile,2.0362131590893027,1.5030128141141306,2.859590604805014,11.99,32.92,9.09,46.0,-18.0,0,0,1,9.776579888790204
1611,2026-01-11,bear,0,0.05,-0.148,-2.792,57,3.4,38300.01,2,36.9,bear,1.9262115063995855,1.5552863827332886,2.790610884184161,21.0,31.81,10.29,36.9,2.8999999999999986,0,1,0,10.553205436265308
1612,2024-11-03,volatile,1,0.2376,1.428,-0.271,66,6.3,53759.75,77,47.5,volatile,2.3496110420270067,1.7862840837800862,2.833118278814154,13.22,28.3,10.98,47.5,-15.5,0,0,1,10.892280324888599
1613,2026-04-22,volatile,0,0.2968,2.165,-0.729,61,4.4,15544.64,108,42.7,volatile,2.215272331088126,1.6760408270417286,2.945701236802819,13.07,35.74,8.49,42.7,-1.2999999999999972,0,0,1,9.651471163652802
1614,2024-03-02,bull,1,0.6704,2.654,2.467,54,5.4,28492.26,104,40.0,bull,1.3689783847000243,1.8849759994151216,2.461575038013034,12.19,35.5,12.31,40.0,-14.0,1,0,0,10.257387750425133
1615,2024-11-17,bear,1,0.2496,-2.274,-1.382,23,6.7,57969.85,39,42.9,bear,1.0635144911362675,1.7201041441340523,2.8555656318409106,12.01,34.45,10.64,42.9,-24.1,0,1,0,10.96767832678515
1616,2025-07-11,bear,0,0.1322,-1.501,-1.334,52,7.4,16948.08,94,73.2,bear,1.0658308158226488,1.4377063455294088,2.7461818318796807,9.34,12.14,5.32,73.2,-0.7999999999999972,0,1,0,9.73790983205629
1617,2025-05-09,bull,0,0.4168,1.978,2.713,28,5.7,6920.5,96,53.1,bull,2.011223950541748,1.5535324105005883,2.69133994688598,11.06,26.85,8.99,53.1,-3.8999999999999986,1,0,0,8.842243300336756
1618,2024-08-15,bull,0,0.5579,-1.195,2.534,53,3.9,7812.08,44,34.6,bull,1.0,1.833689676812857,2.579105965001653,24.79,33.11,7.5,34.6,-4.399999999999999,1,0,0,8.963426532599536
1619,2024-07-23,bear,0,0.1379,1.102,-2.022,59,4.6,23907.54,104,38.0,bear,1.0862113793944856,1.8730326752885027,2.576515583207092,23.54,30.25,8.21,38.0,-8.0,0,1,0,10.08194916933743
1620,2025-12-08,bear,0,0.1567,1.813,-1.088,50,6.8,9716.51,76,69.3,bear,1.7734234053171474,1.4393780970773795,2.7982763311939385,11.62,14.88,4.2,69.3,1.2999999999999972,0,1,0,9.181581779481402
1621,2026-02-28,volatile,0,0.115,-0.276,-1.302,38,3.5,25649.47,90,39.2,volatile,2.404422653348473,1.5453876098798809,2.8787915247435207,24.07,28.2,8.54,39.2,4.200000000000003,0,0,1,10.152278187617407
1622,2025-09-12,bear,0,0.0587,0.317,-2.598,25,5.1,191940.91,89,54.9,bear,1.391201035372181,1.5255311526532038,2.742897176575474,7.83,29.3,7.97,54.9,3.8999999999999986,0,1,0,12.164942843225296
1623,2025-05-05,bull,0,0.5951,2.049,2.218,57,4.7,9149.02,93,38.2,bull,1.0,1.57932287627207,2.691969751807586,16.87,32.07,12.86,38.2,-8.799999999999997,1,0,0,9.121402048708406
1624,2025-12-01,bull,1,0.6524,1.737,2.372,59,5.3,27375.27,114,47.5,bull,1.2873288453501015,1.4265190003479788,2.766313253560117,18.46,28.55,5.48,47.5,-5.5,1,0,0,10.217395330083862
1625,2024-08-27,volatile,0,0.1045,-0.887,-0.662,47,3.5,306295.18,103,37.7,volatile,2.283574641942208,1.8070811830507305,2.574755001270016,18.37,34.86,9.07,37.7,2.700000000000003,0,0,1,12.632304556490718
1626,2026-05-18,volatile,0,0.0703,0.031,-1.949,59,1.8,54618.62,51,18.2,volatile,3.2461575780589063,1.754674059823071,2.988274672955589,25.34,46.15,10.31,18.2,0.1999999999999993,0,0,1,10.908130129237994
1627,2024-05-20,bear,0,0.2314,2.551,-1.724,63,6.5,25141.54,67,54.7,bear,1.604875609811645,1.8684042019690807,2.4955999780764397,14.7,24.76,5.85,54.7,-10.299999999999997,0,1,0,10.132276737229125
1628,2025-06-21,bull,0,0.6312,3.101,3.192,49,7.4,31042.65,78,57.1,bull,1.0,1.454443796803923,2.766892366560453,12.32,21.87,8.71,57.1,-16.9,1,0,0,10.343117344364368
1629,2024-11-23,bear,0,0.09,0.244,-3.05,24,1.9,55790.7,102,26.5,bear,2.799848610918655,1.682330906781904,2.8408492067857884,25.13,36.42,11.95,26.5,7.5,0,1,0,10.929362467812304
1630,2026-03-25,volatile,1,0.2637,-0.802,-0.341,68,6.2,197950.43,47,42.8,volatile,2.752323916110324,1.6302245429423283,2.8540673677936037,19.01,26.58,11.62,42.8,-19.200000000000003,0,0,1,12.195771924797642
1631,2024-08-31,volatile,0,0.2953,2.282,0.268,46,7.7,21357.25,38,68.5,volatile,2.407442937603798,1.8095998479737716,2.598660734886831,6.93,17.57,7.0,68.5,-8.5,0,0,1,9.969146539467388
1632,2025-08-10,bull,1,0.6328,1.325,3.184,57,6.7,17024.18,88,59.4,bull,1.5148937262352091,1.470792565910357,2.703281696937092,7.87,22.61,10.11,59.4,-7.600000000000001,1,0,0,9.742389965393745
1633,2024-06-16,bear,0,0.0873,0.916,-1.779,70,4.7,9147.09,114,41.3,bear,1.5545011780428506,1.869990240319467,2.559944089306697,17.05,29.25,12.4,41.3,-5.700000000000003,0,1,0,9.12119107489953
1634,2024-07-08,bear,0,0.1089,0.429,-2.56,41,3.6,40259.29,109,38.8,bear,1.0,1.8571465302808208,2.5862717591264603,18.8,32.83,9.57,38.8,2.799999999999997,0,1,0,10.603096063668183
1635,2025-01-27,bear,0,0.1757,2.535,-2.185,54,5.7,8904.51,18,47.0,bear,1.601688121263363,1.6054815108704048,2.7754901178620948,8.5,31.6,12.9,47.0,-10.0,0,1,0,9.094313168943112
1636,2025-12-24,bear,0,0.2049,2.704,-1.39,23,6.0,22838.83,110,46.6,bear,1.3269429842027276,1.4577893116612284,2.8332202015847603,13.32,32.1,7.98,46.6,-13.399999999999999,0,1,0,10.036217436538415
1637,2024-09-29,bull,1,0.5749,1.418,2.237,68,5.7,14637.13,94,54.2,bull,1.4750850256310062,1.836955618447536,2.6739973360202294,14.45,25.28,6.07,54.2,-2.799999999999997,1,0,0,9.591316730045927
1638,2025-09-24,bull,0,0.4684,0.822,2.917,25,5.1,106310.94,19,50.4,bull,1.0,1.4694635398697715,2.7296567518649426,13.17,28.47,7.96,50.4,-0.6000000000000014,1,0,0,11.574123475309218
1639,2025-06-10,bull,1,0.4101,1.866,2.243,50,3.3,21842.3,1,29.0,bull,1.1515127295227057,1.487031516907071,2.736604479902107,28.49,35.19,7.32,29.0,-4.0,1,0,0,9.991603735669301
1640,2026-05-27,bull,0,0.5783,0.19,3.187,40,6.3,54010.32,25,49.4,bull,1.0,1.744705046450516,2.974052145129852,12.81,32.13,5.66,49.4,-13.600000000000001,1,0,0,10.89693041839812
1641,2024-10-19,volatile,0,0.3938,1.548,-0.024,23,6.4,7302.03,111,53.3,volatile,2.260873115771413,1.8084196487848263,2.7913389655329617,16.61,24.09,6.0,53.3,-10.700000000000003,0,0,1,8.895907670670578
1642,2024-08-30,volatile,0,0.3256,0.094,-1.014,46,5.9,41419.5,90,46.9,volatile,2.40215382117158,1.815688357055225,2.590587839636791,17.09,29.14,6.86,46.9,-12.100000000000001,0,0,1,10.631507063413654
1643,2026-03-23,bear,0,0.1103,0.882,-2.252,71,5.7,10903.51,69,62.1,bear,1.8524592593469424,1.5937201092087387,2.849228044094798,10.2,22.64,5.07,62.1,5.100000000000001,0,1,0,9.296840034729078
1644,2024-11-16,bear,0,0.1933,2.184,-0.888,30,8.9,23726.59,76,74.8,bear,2.1722247390593363,1.7282201446459735,2.850835608304524,9.59,12.27,3.34,74.8,-14.200000000000003,0,1,0,10.074351639146121
1645,2024-08-05,bear,0,0.1537,2.8,-2.563,37,4.3,331440.16,50,40.2,bear,1.3142750842561035,1.8332350789095209,2.5680118546313637,17.59,30.47,11.74,40.2,-2.799999999999997,0,1,0,12.711202559493142
1646,2026-01-12,bear,0,0.2447,1.147,-1.315,32,8.1,92242.33,108,59.2,bear,1.6280060910545644,1.5631383058005848,2.790682339169047,12.38,20.07,8.34,59.2,-21.799999999999997,0,1,0,11.432174414814714
1647,2026-01-05,bear,0,0.0747,0.686,-2.266,28,4.0,31939.14,19,43.9,bear,1.5880347981603855,1.515625534959114,2.789334093670133,18.76,30.07,7.27,43.9,3.8999999999999986,0,1,0,10.37158749592122
1648,2024-03-27,bull,1,0.8176,2.148,3.109,34,7.7,889969.0,38,59.0,bull,1.0,1.9387064392791715,2.474997243713334,13.24,20.42,7.34,59.0,-18.0,1,0,0,13.69894190964102
1649,2026-02-11,volatile,0,0.3237,3.069,-0.116,52,8.0,14542.42,24,60.8,volatile,3.46083749253297,1.5059971264758811,2.8591301675052865,11.65,20.61,6.94,60.8,-19.200000000000003,0,0,1,9.584825174652371
1650,2025-08-02,bull,0,0.4644,1.3,2.586,63,4.9,116449.9,101,50.5,bull,1.3058302068533234,1.4674575799379634,2.701436729739493,13.89,30.32,5.29,50.5,1.5,1,0,0,11.665216416574463
1651,2024-09-30,bull,0,0.7341,0.958,3.644,58,8.8,7842.6,65,74.7,bull,1.1591739434470814,1.8213884589261755,2.6830537469579148,7.82,13.38,4.11,74.7,-13.299999999999997,1,0,0,8.96732569101956
1652,2025-05-10,bull,0,0.535,0.763,2.695,62,6.4,28454.95,82,34.8,bull,1.0,1.557779255032646,2.686860460531088,21.75,32.61,10.84,34.8,-29.200000000000003,1,0,0,10.256077413875252
1653,2024-08-26,volatile,0,0.1611,1.025,-0.827,59,3.7,9435.27,110,34.6,volatile,2.5739672385913552,1.804577950118826,2.5670576849248463,16.28,36.84,12.28,34.6,-2.3999999999999986,0,0,1,9.152210074245342
1654,2024-06-27,bear,0,0.0761,1.696,-2.181,42,4.8,46970.54,24,44.6,bear,2.64636943331926,1.836469945030852,2.5560380680556816,16.87,32.35,6.18,44.6,-3.3999999999999986,0,1,0,10.757275875654976
1655,2024-05-26,bear,0,0.1762,2.045,-0.911,69,7.8,38406.05,115,61.9,bear,1.3150627582101306,1.8503592152524968,2.512500710994128,9.31,20.65,8.14,61.9,-16.1,0,1,0,10.555970278249125
1656,2024-06-23,bear,0,0.1448,3.085,-1.415,31,7.3,26697.77,16,62.4,bear,2.07366162080678,1.8482818586783725,2.555946240324708,9.8,20.34,7.46,62.4,-10.600000000000001,0,1,0,10.192335320301051
1657,2025-06-20,bull,0,0.3863,0.849,2.267,59,3.4,108234.67,90,19.3,bull,1.0,1.4442487262019097,2.759265938147311,21.16,45.84,13.7,19.3,-14.7,1,0,0,11.59205701920798
1658,2026-01-02,bear,0,0.1017,3.206,-2.652,27,5.2,20597.01,84,23.8,bear,1.0,1.4712621972747448,2.79306035963842,25.85,35.49,14.86,23.8,-28.2,0,1,0,9.932901198611958
1659,2025-03-28,bear,0,0.155,2.19,-1.742,62,5.9,50354.93,99,43.5,bear,1.6814289600911958,1.646722571032245,2.7355910235102048,19.34,31.46,5.7,43.5,-15.5,0,1,0,10.826851807951202
1660,2024-02-15,bull,1,0.4625,2.53,2.081,26,4.5,82500.11,19,43.8,bull,1.0,1.8786012266792007,2.471089751590324,22.45,27.62,6.14,43.8,-1.2000000000000028,1,0,0,11.320554905655216
1661,2025-02-06,bear,0,0.3899,-1.689,-0.908,33,10.0,8240.19,115,54.2,bear,1.2498458708818436,1.611943672315186,2.7514841961524934,15.28,25.83,4.68,54.2,-45.8,0,1,0,9.016778680890107
1662,2025-11-09,bull,0,0.7963,0.743,2.998,42,6.0,17181.45,95,45.3,bull,1.0,1.4867873463033128,2.792259481602735,7.63,33.83,13.24,45.3,-14.700000000000003,1,0,0,9.751585592442385
1663,2026-01-24,volatile,1,0.2277,2.642,-0.263,58,5.4,38325.13,14,32.4,volatile,2.703526717385276,1.5291417002129994,2.848232061423554,14.93,43.61,9.06,32.4,-21.6,0,0,1,10.55386109577601
1664,2025-10-27,bull,0,0.7591,-0.453,2.618,24,7.9,68196.83,67,63.4,bull,1.0,1.4995991442616634,2.746877916222481,7.95,20.09,8.55,63.4,-15.600000000000001,1,0,0,11.130153361812864
1665,2024-12-17,bull,0,0.5373,0.676,2.505,35,4.8,150427.69,98,59.3,bull,1.2637728886567716,1.6442917028632975,2.784020584544752,10.9,23.91,5.89,59.3,11.299999999999997,1,0,0,11.92123778259444
1666,2025-08-16,bull,0,0.6828,0.938,3.278,39,7.5,29264.2,57,60.8,bull,1.0,1.4793454322296378,2.720418613979004,7.73,24.18,7.29,60.8,-14.200000000000003,1,0,0,10.284120204942996
1667,2024-04-01,bull,0,0.3565,1.837,1.293,60,2.2,26463.69,46,24.5,bull,1.072939418869573,1.970511681582482,2.491796446117461,11.97,45.0,18.53,24.5,2.5,1,0,0,10.183528883728206
1668,2025-01-21,volatile,1,0.1686,-1.073,-1.021,72,4.6,15174.99,33,48.9,volatile,2.5505565835503465,1.6069054306636894,2.789716552663998,8.93,33.19,8.98,48.9,2.8999999999999986,0,0,1,9.627403956948898
1669,2025-05-11,bull,1,0.7072,2.044,2.653,54,7.6,50512.9,62,63.4,bull,1.0,1.5496263907447003,2.700798971300657,11.92,17.62,7.06,63.4,-12.600000000000001,1,0,0,10.829984028187347
1670,2024-02-26,bull,0,0.7038,1.599,3.329,48,8.6,26980.84,118,68.5,bull,1.0752167554673928,1.857630494181371,2.458445447359525,7.42,18.23,5.85,68.5,-17.5,1,0,0,10.202882263450551
1671,2024-02-14,bull,1,0.383,1.397,1.997,39,4.0,27610.95,73,45.4,bull,1.0,1.873977370090698,2.46487272391612,15.2,29.18,10.22,45.4,5.399999999999999,1,0,0,10.225967712155517
1672,2025-12-26,bear,0,0.0745,-2.259,-2.301,65,3.7,33061.06,86,39.7,bear,1.5425619206711365,1.4523219590565857,2.8325503168795496,12.15,33.58,14.57,39.7,2.700000000000003,0,1,0,10.406111433776921
1673,2024-08-10,volatile,0,0.1432,3.398,-0.089,27,6.6,63046.51,93,58.5,volatile,1.726969336077506,1.8248847030685749,2.592583462283129,9.27,25.63,6.6,58.5,-7.5,0,0,1,11.05162798696651
1674,2024-05-20,bear,0,0.153,1.914,-2.678,28,4.3,20666.5,93,39.0,bear,1.604875609811645,1.8684042019690807,2.4955999780764397,15.31,34.41,11.28,39.0,-4.0,0,1,0,9.936269310810472
1675,2025-06-28,volatile,0,0.3699,3.369,-0.578,32,5.0,16778.3,48,42.2,volatile,3.0701272004759144,1.4611681275367894,2.736013592551319,19.6,31.91,6.28,42.2,-7.799999999999997,0,0,1,9.727841663804258
1676,2024-10-01,bull,1,0.6713,4.955,2.964,36,7.3,55922.62,92,68.4,bull,1.0,1.80819815708949,2.6801562178854748,6.25,18.72,6.63,68.4,-4.599999999999994,1,0,0,10.93172422845678
1677,2026-05-29,bull,1,0.5499,3.445,1.89,46,4.4,1762.12,40,38.1,bull,1.0,1.7465231399230396,2.969022956607771,13.49,33.85,14.56,38.1,-5.899999999999999,1,0,0,7.474272908603911
1678,2026-04-30,volatile,0,0.1147,0.934,-2.147,72,1.6,19857.2,70,31.1,volatile,2.571323599597401,1.6747508035249004,2.9523751825260462,9.05,44.56,15.29,31.1,15.100000000000001,0,0,1,9.896321940751216
1679,2026-01-14,bear,0,0.05,0.181,-2.593,56,2.9,11483.78,36,21.9,bear,1.0,1.555453321915886,2.7872116611536564,14.94,49.64,13.52,21.9,-7.100000000000001,0,1,0,9.348690883969333
1680,2024-10-20,volatile,0,0.2633,1.342,-0.366,42,5.5,120965.21,112,60.0,volatile,2.635225177785085,1.7951356967301957,2.7917501483674987,5.08,25.31,9.61,60.0,5.0,0,0,1,11.703258262575732
1681,2026-02-28,volatile,0,0.0738,-0.439,-1.443,33,1.8,23366.7,87,26.4,volatile,2.404422653348473,1.5453876098798809,2.8787915247435207,22.28,42.3,9.02,26.4,8.399999999999999,0,0,1,10.059067210887077
1682,2024-09-09,bull,1,0.7389,1.058,2.102,56,4.9,20728.89,70,36.6,bull,1.0,1.8659907503959832,2.617548839955844,22.11,30.46,10.83,36.6,-12.399999999999999,1,0,0,9.939283658410101
1683,2024-08-27,volatile,0,0.1011,-0.061,-1.289,35,2.7,34591.99,54,33.0,volatile,2.283574641942208,1.8070811830507305,2.574755001270016,15.25,40.01,11.74,33.0,6.0,0,0,1,10.451377431354711
1684,2026-05-23,volatile,1,0.5136,2.758,0.077,73,8.8,20022.81,62,66.4,volatile,2.1790721088535654,1.7718454890382815,2.9629897315534928,5.87,20.49,7.24,66.4,-21.599999999999994,0,0,1,9.90462740266008
1685,2025-09-07,bull,0,0.7933,-1.045,3.494,47,9.8,24278.63,93,78.9,bull,1.0936288308724202,1.5311991652598138,2.7321093443090123,8.22,10.35,2.53,78.9,-19.099999999999994,1,0,0,10.097351818540297
1686,2024-04-16,bull,1,0.6329,0.54,1.88,51,3.4,40019.03,33,29.9,bull,1.0,1.9681618555485991,2.49477114456097,18.28,41.44,10.38,29.9,-4.100000000000001,1,0,0,10.597110369962923
1687,2026-03-09,volatile,0,0.2077,1.481,-0.271,69,6.0,23812.35,99,50.9,volatile,3.0899161648771942,1.6093969539916917,2.8616003527882365,6.55,31.24,11.31,50.9,-9.100000000000001,0,0,1,10.077959632636619
1688,2024-06-19,bear,0,0.1066,-0.133,-3.059,38,3.6,23642.06,34,42.7,bear,1.5016034666969529,1.8809081030667207,2.5647824702690256,15.62,30.96,10.72,42.7,6.700000000000003,0,1,0,10.070782608163459
1689,2025-09-13,bear,0,0.1253,1.288,-2.497,47,4.9,13224.71,17,48.4,bear,1.0534065269287771,1.5118600138128615,2.7375943587983804,7.73,31.96,11.9,48.4,-0.6000000000000014,0,1,0,9.489842328319723
1690,2025-02-15,bear,0,0.3262,2.25,-1.03,50,9.1,11455.4,88,64.7,bear,1.5176448545849348,1.6013281161965212,2.740334877129205,6.81,19.82,8.68,64.7,-26.299999999999997,0,1,0,9.34621651352717
1691,2024-02-17,bull,1,0.5348,3.754,2.518,36,4.6,38585.7,85,33.7,bull,1.0457262949697952,1.873946379246356,2.4715133101437345,22.52,36.74,7.04,33.7,-12.299999999999997,1,0,0,10.560637020492077
1692,2025-12-14,bear,0,0.08,-0.397,-2.424,24,4.9,49345.43,40,46.5,bear,1.9085886738101028,1.4603001643026363,2.7985906509805902,11.82,30.1,11.59,46.5,-2.5,0,1,0,10.806600436723576
1693,2025-09-17,bear,0,0.05,2.416,-2.528,37,3.6,8706.66,78,37.9,bear,1.3843226496617491,1.511980209690408,2.742784675132144,14.73,40.18,7.19,37.9,1.8999999999999986,0,1,0,9.07184352902518
1694,2026-03-07,volatile,0,0.4608,1.805,0.264,27,7.8,77648.03,87,59.2,volatile,2.3334617789943666,1.6120908137598515,2.8563547291136877,11.17,21.95,7.67,59.2,-18.799999999999997,0,0,1,11.259941458003876
1695,2025-07-15,bear,1,0.05,-3.027,-3.425,57,1.0,77967.52,94,29.7,bear,1.7721667943748385,1.4488007387396546,2.734046446112247,11.69,44.03,14.58,29.7,19.7,0,1,0,11.264047608692492
1696,2025-11-16,bull,0,0.5905,0.513,2.31,22,4.6,96248.55,114,48.7,bull,1.0,1.513370458188536,2.796551837499913,14.1,25.46,11.74,48.7,2.700000000000003,1,0,0,11.474689187101488
1697,2026-03-26,volatile,0,0.2456,1.137,-0.933,38,5.4,49015.36,102,42.8,volatile,1.91950182903784,1.6220816674115957,2.832686667135848,10.46,33.34,13.4,42.8,-11.200000000000003,0,0,1,10.799888997359256
1698,2026-05-26,volatile,0,0.2477,0.037,-1.087,68,4.2,68670.99,53,33.6,volatile,3.04066692823226,1.7473801716696689,2.968754982877927,17.51,40.96,7.93,33.6,-8.399999999999999,0,0,1,11.137082118286687
1699,2025-05-31,bull,1,0.7369,1.665,3.44,52,7.2,322876.72,28,58.6,bull,1.3495919968926553,1.4957453300525725,2.736125343906936,7.86,26.58,6.96,58.6,-13.399999999999999,1,0,0,12.685025857522938
1700,2024-02-16,bull,1,0.482,5.507,3.671,57,7.9,26862.28,12,62.6,bull,1.0,1.8865162160000493,2.475898583142484,8.43,24.18,4.79,62.6,-16.4,1,0,0,10.198478351061482
1701,2024-11-27,bear,0,0.0677,1.486,-2.587,57,2.7,12763.04,69,38.9,bear,1.0365375205349217,1.647425387595048,2.830661902035836,15.01,37.19,8.9,38.9,11.899999999999999,0,1,0,9.45430877303717
1702,2025-07-21,bear,0,0.264,-2.652,-0.41,37,9.7,7831.74,80,85.8,bear,1.0,1.468056662773554,2.748113699751735,4.15,6.52,3.54,85.8,-11.200000000000003,0,1,0,8.96593998651937
1703,2024-05-06,bull,0,0.4735,1.216,1.112,55,2.7,210170.4,83,29.2,bull,1.0022725965430783,1.869716289260792,2.499789482657594,26.71,36.16,7.94,29.2,2.1999999999999993,1,0,0,12.255673909240848
1704,2024-05-12,bear,0,0.2545,3.348,-1.505,33,8.1,212944.59,2,72.1,bear,1.6842221527973065,1.8809179769607305,2.485963215784106,5.95,17.36,4.6,72.1,-8.900000000000006,0,1,0,12.268787270003992
1705,2025-01-08,volatile,1,0.2639,-1.601,-0.503,55,5.8,14406.0,84,57.2,volatile,2.1615579884833607,1.5947502795855597,2.8068719320324997,8.0,24.19,10.6,57.2,-0.7999999999999972,0,0,1,9.575400065449308
1706,2026-03-30,volatile,0,0.1572,0.415,-0.075,58,4.5,17547.72,94,42.0,volatile,2.502173843604477,1.6408012725004943,2.853540036122019,19.94,31.68,6.38,42.0,-3.0,0,0,1,9.772679305924473
1707,2024-11-06,volatile,0,0.1294,0.26,-0.834,68,4.7,26265.43,86,46.1,volatile,2.7161880962828997,1.789548160149475,2.837198144670377,11.06,31.71,11.14,46.1,-0.8999999999999986,0,0,1,10.176008904851232
1708,2026-04-21,volatile,0,0.1774,3.054,-0.307,70,5.4,123532.17,63,52.6,volatile,3.1555682831795675,1.6760891107644948,2.933995848801151,15.61,23.17,8.62,52.6,-1.3999999999999986,0,0,1,11.724256886959585
1709,2025-12-27,bear,0,0.0671,2.289,-1.766,23,5.9,10023.6,2,55.2,bear,1.2096875764668178,1.444959310155164,2.8182805177747934,16.52,23.47,4.82,55.2,-3.799999999999997,0,1,0,9.21269759154986
1710,2024-10-21,volatile,1,0.1231,-1.768,-0.933,37,3.7,5081.6,59,29.7,volatile,2.7340989217788154,1.8149054504113276,2.789127019866449,17.66,36.02,16.62,29.7,-7.300000000000001,0,0,1,8.533381451612762
1711,2024-08-19,bull,0,0.3878,1.073,2.343,50,5.0,317271.92,77,39.6,bull,1.483700763869211,1.828031774099368,2.564244968760523,21.53,30.81,8.06,39.6,-10.399999999999999,1,0,0,12.667514476964396
1712,2026-01-17,volatile,0,0.0947,3.956,-1.31,39,4.0,49631.12,68,35.7,volatile,2.2872164894656977,1.5305561730473207,2.8115860208991315,13.15,41.04,10.12,35.7,-4.299999999999997,0,0,1,10.812373335322624
1713,2025-11-16,bull,1,0.4126,0.503,0.97,54,3.1,57205.96,69,26.0,bull,1.0,1.513370458188536,2.796551837499913,9.61,47.22,17.17,26.0,-5.0,1,0,0,10.95441336774408
1714,2025-07-31,bull,0,0.5246,0.492,2.405,67,3.9,29581.19,62,25.5,bull,1.100947824303221,1.4596128617462294,2.711214893656206,22.21,40.53,11.75,25.5,-13.5,1,0,0,10.294893965340648
1715,2026-05-28,bull,1,0.3785,2.87,1.625,35,3.2,57860.19,66,37.8,bull,1.025543641851911,1.7607491464108698,2.9695697389146667,24.5,29.7,8.0,37.8,5.799999999999997,1,0,0,10.965784862313189
1716,2024-04-28,bull,1,0.4411,1.335,1.7,69,4.7,7988.79,39,45.7,bull,1.0,1.9615659526718967,2.525022390756634,18.08,26.96,9.26,45.7,-1.2999999999999972,1,0,0,8.985794587993109
1717,2024-12-31,volatile,0,0.2133,3.271,-0.099,68,6.4,15663.36,72,44.1,volatile,1.927371724063312,1.6113437085881248,2.826135935988468,14.28,29.32,12.3,44.1,-19.9,0,0,1,9.659079505917195
1718,2025-07-07,volatile,0,0.208,-0.115,-0.314,70,5.7,40342.38,34,48.0,volatile,1.618147440728425,1.4445585573106388,2.741599182070254,17.0,26.49,8.51,48.0,-9.0,0,0,1,10.605157808280502
1719,2024-04-04,bull,1,0.7297,2.602,3.9,25,9.4,3748.49,59,74.3,bull,1.0,1.9606725955026023,2.483948457228106,9.89,12.2,3.62,74.3,-19.700000000000003,1,0,0,8.229108371205799
1720,2026-05-26,volatile,0,0.0719,-0.438,-1.485,37,1.1,26835.54,50,19.2,volatile,3.04066692823226,1.7473801716696689,2.968754982877927,15.14,49.01,16.65,19.2,8.2,0,0,1,10.197482407382193
1721,2025-06-10,bull,1,0.4864,4.107,2.494,28,6.4,25231.18,85,46.1,bull,1.1515127295227057,1.487031516907071,2.736604479902107,15.25,28.59,10.06,46.1,-17.9,1,0,0,10.135835810260023
1722,2024-10-25,volatile,0,0.2898,-0.617,-0.762,28,5.5,26830.91,107,37.7,volatile,1.969658478417737,1.8031884700945435,2.800740441436934,13.96,33.75,14.6,37.7,-17.299999999999997,0,0,1,10.197309860101294
1723,2024-08-26,volatile,1,0.2487,0.992,-0.116,24,7.1,20929.57,76,63.9,volatile,2.5739672385913552,1.804577950118826,2.5670576849248463,9.49,19.09,7.52,63.9,-7.100000000000001,0,0,1,9.948918270556282
1724,2024-02-02,volatile,1,0.3499,1.657,0.166,45,6.9,13414.72,17,46.0,volatile,2.3811224827757345,1.8575847550293905,2.5099625483956784,18.42,26.66,8.92,46.0,-23.0,0,0,1,9.504107890483866
